httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod36-7984 1 0.26561108 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod29-871 2 0.25959378 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod17-2410 3 0.25753716 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod40-211 4 0.2570629 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod34-7628 5 0.255801 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-2823 6 0.25447676 my_run
httpexampleorgagent4profilecardme sheryl275 35969 Q0 vldb_pod3-9112 7 0.24157503 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-1420 1 0.52265435 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7246 2 0.4775874 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9350 3 0.43923026 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5959 4 0.26806387 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2965 5 0.26646256 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-2576 6 0.26633736 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-8873 7 0.26382285 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1773 8 0.2636055 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-6638 9 0.26344308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-2323 10 0.2621125 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5273 11 0.2620294 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7229 12 0.2611999 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1488 13 0.25747734 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6227 14 0.25707603 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-9185 15 0.25687224 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-5817 16 0.2554237 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-7602 17 0.2549399 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-5629 18 0.25414246 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-9472 19 0.25233334 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3321 20 0.2519379 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-1729 21 0.25170535 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7495 22 0.25157815 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-5996 23 0.25127268 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8527 24 0.25109345 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8632 25 0.2460452 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-6725 26 0.24172707 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1761 27 0.24077804 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-3479 28 0.24061473 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-682 29 0.23984176 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-1843 30 0.23411489 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1190 31 0.22459118 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4817 32 0.22362646 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-908 33 0.2235044 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-9276 34 0.22301629 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1329 35 0.22242314 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5210 36 0.20942372 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-5213 37 0.20651636 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6611 38 0.18292129 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-1300 39 0.18269047 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-6137 40 0.18254101 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2091 41 0.18136702 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-6437 42 0.1802202 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-8043 43 0.13597426 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-7120 44 0.135785 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-4838 45 0.13493976 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod28-380 46 0.13448046 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-1462 47 0.13379735 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-717 48 0.1332355 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod15-2449 49 0.13287142 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-5550 50 0.13277635 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3978 51 0.13270344 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-8609 52 0.13257873 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-8956 53 0.13245308 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod29-3105 54 0.131903 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3275 55 0.13174966 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod31-1750 56 0.13174449 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod7-3130 57 0.13101158 my_run
httpexampleorgagent4profilecardme will178 bartell116 Q0 vldb_pod26-3177 58 0.13095523 my_run
httpexampleorgagent4profilecardme vicente970 Q0 vldb_pod40-4970 1 0.28516826 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod40-4782 143 0.13313256 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-3549 144 0.13287558 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-7366 145 0.13261463 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-4314 146 0.13205078 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-7915 147 0.1318786 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod44-8560 148 0.1318304 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod6-4407 149 0.13168669 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod44-3323 150 0.13151422 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod49-6199 151 0.13147362 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod44-5851 152 0.13146302 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod44-1463 153 0.13129638 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-5159 154 0.1309377 my_run
httpexampleorgagent4profilecardme weber641 sturdy memorial wynell591 Q0 vldb_pod29-5661 155 0.13076457 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-1131 1 1.1075158 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-2576 2 1.079931 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-507 3 1.0645168 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-6745 4 1.0442549 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-1253 5 1.0130801 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-1024 6 0.9909916 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-465 7 0.98246396 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-9296 8 0.9792322 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-1133 9 0.97423124 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-1495 10 0.971602 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-2356 11 0.96133137 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-5294 12 0.9545281 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-5433 13 0.9438262 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-406 14 0.9214144 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-2960 15 0.91886723 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-8224 16 0.91782904 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-2751 17 0.9099748 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-5610 18 0.9015118 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-856 19 0.8990065 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-7403 20 0.882843 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-295 21 0.8732298 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-4873 22 0.8583887 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-7853 23 0.85537755 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-480 24 0.855142 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-1567 25 0.8531687 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-4973 26 0.84951997 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-9080 27 0.84739286 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-7019 28 0.8464839 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-1843 29 0.80328023 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-911 30 0.7903478 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-8685 31 0.78007376 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-6704 32 0.778914 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-4400 33 0.77842987 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-2274 34 0.7750956 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-1305 35 0.7725309 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-803 36 0.7560547 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-5955 37 0.75296724 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-5629 38 0.7388951 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-5186 39 0.7383012 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-7172 40 0.7234981 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-8852 41 0.7225013 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-9279 42 0.7194619 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-6990 43 0.67205215 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-1628 44 0.67082024 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-7452 45 0.62480867 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-491 46 0.6227497 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-357 47 0.6203333 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4203 48 0.6199762 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-6461 49 0.54217637 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-216 50 0.54102015 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-5389 51 0.40134335 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-2180 52 0.397428 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-6508 53 0.3969875 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4379 54 0.38922405 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-5460 55 0.2849536 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-5362 56 0.2837725 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-2489 57 0.27655417 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-5811 58 0.27461797 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-8950 59 0.2727529 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4928 60 0.26746124 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-317 61 0.26585755 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-358 62 0.26521683 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-764 63 0.26447505 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-3368 64 0.26423672 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-3537 65 0.2603965 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-3966 66 0.2576066 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-5263 67 0.25756276 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-1396 68 0.25736946 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-5205 69 0.25729892 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-6914 70 0.2552857 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-1296 71 0.25511882 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-8236 72 0.2548893 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-1959 73 0.25453335 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-3815 74 0.25447828 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-1014 75 0.25439116 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-1576 76 0.25437018 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-1813 77 0.25396973 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-4871 78 0.25154647 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-8916 79 0.25080884 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-3597 80 0.2507266 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-4806 81 0.25039798 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-6191 82 0.24794324 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-818 83 0.24650303 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-6605 84 0.24639255 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-8272 85 0.24160358 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-5392 86 0.2413435 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-8055 87 0.2401842 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-64 88 0.23419991 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-1876 89 0.23369561 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-6002 90 0.23299645 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-5017 91 0.2329253 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-7540 92 0.23231833 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-4391 93 0.23230366 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-2500 94 0.2238771 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-7754 95 0.22376063 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-7938 96 0.22342804 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-2823 97 0.22312929 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-4837 98 0.22225419 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-6947 99 0.22149675 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-400 100 0.22144133 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-8190 101 0.20880651 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-9430 102 0.2086851 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-8558 103 0.20785214 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-4240 104 0.20778856 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-6790 105 0.20778006 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-7336 106 0.20759735 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-4100 107 0.20715883 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-7166 108 0.20686385 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-7927 109 0.2067031 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-2228 110 0.20666993 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-5930 111 0.20577666 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-4182 112 0.2054872 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-3032 113 0.18413919 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-7905 114 0.18363264 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-6521 115 0.18317157 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4628 116 0.18256181 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-8293 117 0.18228033 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-6736 118 0.1818471 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-6658 119 0.18157095 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-3031 120 0.18129471 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-4933 121 0.18124783 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-2966 122 0.18061876 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-1700 123 0.1804437 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-5121 124 0.1803467 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-9212 125 0.1798872 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-8816 126 0.1798013 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-5468 127 0.13615488 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-9448 128 0.13509582 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-1043 129 0.13501325 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-8515 130 0.13431783 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod28-5972 131 0.13427413 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-5672 132 0.13417144 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-9440 133 0.13408528 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-1381 134 0.13388157 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-8081 135 0.13381773 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-3313 136 0.13363141 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-818 137 0.1332477 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-8141 138 0.13316084 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-8451 139 0.1329866 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-7937 140 0.13293996 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-9385 140 0.13293996 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-3620 142 0.13290027 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-5889 143 0.13280895 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-8628 144 0.13252287 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-998 145 0.13236076 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-5050 146 0.13229108 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-2633 147 0.13223396 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod16-2850 148 0.13222656 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod26-300 149 0.1321531 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4433 150 0.13210897 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod34-4547 151 0.1318655 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod21-1274 152 0.13176653 my_run
httpexampleorgagent4profilecardme kuphal363 dickinson cleveland582 shriners davis923 Q0 vldb_pod6-7937 153 0.13170987 my_run
